Country,Year,fertility,life,population,child_mortality,gdp,region
Sudan,2013,4.42,62.1,35940905,74.2,3903,Sub-Saharan Africa
Suriname,1964,6.41,61.1,323298,89.2,7650,America
Suriname,1965,6.30,61.5,332197,85.5,7829,America
Suriname,1966,6.18,61.9,341643,81.9,8012,America
Suriname,1967,6.05,62.2,351379,78.8,8199,America
Suriname,1968,5.92,62.6,360486,75.4,8390,America
Suriname,1969,5.79,62.9,367733,72.7,8586,America
Suriname,1970,5.65,63.3,372297,69.7,8786,America
Suriname,1971,5.50,63.6,373795,67.2,9315,America
Suriname,1972,5.34,63.8,372648,65.4,9776,America
Suriname,1973,5.15,64.1,369834,64.2,10239,America
Suriname,1974,4.95,64.3,366767,63.2,10609,America
Suriname,1975,4.74,64.6,364497,62.1,9648,America
Suriname,1976,4.53,64.8,363386,61.0,10622,America
Suriname,1977,4.34,65.1,363227,60.0,11830,America
Suriname,1978,4.18,65.3,363818,58.9,12569,America
Suriname,1979,4.04,65.6,364751,57.9,11872,America
Suriname,1980,3.92,65.9,365749,56.7,10836,America
Suriname,1981,3.82,66.1,366770,55.8,11515,America
Suriname,1982,3.71,66.4,368027,55.0,10888,America
Suriname,1983,3.59,66.6,369782,57.0,10291,America
Suriname,1984,3.47,66.8,372398,55.5,9935,America
Suriname,1985,3.34,66.9,376102,54.1,11162,America
Suriname,1986,3.20,67.0,381012,52.7,10842,America
Suriname,1987,3.06,67.1,386974,51.4,9949,America
Suriname,1988,2.94,67.2,393605,50.2,10724,America
Suriname,1989,2.82,67.3,400375,48.9,11131,America
Suriname,1990,2.73,67.4,406890,47.6,10625,America
Suriname,1991,2.67,67.5,413011,46.3,10759,America
Suriname,1992,2.64,67.6,418828,44.9,10588,America
Suriname,1993,2.63,67.6,424455,43.5,9690,America
Suriname,1994,2.65,67.7,430102,42.2,9873,America
Suriname,1995,2.68,67.7,435920,40.9,9848,America
Suriname,1996,2.72,67.8,441896,39.6,9839,America
Suriname,1997,2.75,67.8,447957,38.3,10263,America
Suriname,1998,2.76,67.8,454124,37.0,10283,America
Suriname,1999,2.76,67.8,460419,35.7,10054,America
Suriname,2000,2.74,67.9,466846,34.4,9908,America
Suriname,2001,2.70,67.9,473431,33.3,10214,America
Suriname,2002,2.66,68.1,480132,32.1,10502,America
Suriname,2003,2.61,68.3,486800,31.1,10979,America
Suriname,2004,2.56,68.5,493236,30.1,11836,America
Suriname,2005,2.52,68.8,499294,29.2,12225,America
Suriname,2006,2.48,69.1,504913,28.3,12553,America
Suriname,2007,2.44,69.4,510136,27.4,13059,America
Suriname,2008,2.41,69.7,515066,26.4,13470,America
Suriname,2009,2.37,70.0,519861,25.6,13747,America
Suriname,2010,2.35,70.3,524636,24.9,14325,America
Suriname,2011,2.32,70.6,529419,24.1,14942,America
Suriname,2012,2.29,70.8,534175,23.4,15254,America
Suriname,2013,2.27,71.0,538882,22.6,15556,America
Swaziland,1964,6.78,45.5,382477,197.8,2713,Sub-Saharan Africa
Swaziland,1965,6.80,45.8,391553,194.0,3059,Sub-Saharan Africa
Swaziland,1966,6.82,46.1,401184,190.3,3112,Sub-Saharan Africa
Swaziland,1967,6.84,46.5,411365,186.6,3324,Sub-Saharan Africa
Swaziland,1968,6.86,47.0,422152,182.9,3092,Sub-Saharan Africa
Swaziland,1969,6.87,47.5,433598,179.0,3142,Sub-Saharan Africa
Swaziland,1970,6.88,48.0,445735,174.8,3971,Sub-Saharan Africa
Swaziland,1971,6.88,48.6,458611,170.1,3934,Sub-Saharan Africa
Swaziland,1972,6.87,49.2,472236,164.8,4302,Sub-Saharan Africa
Swaziland,1973,6.86,49.8,486560,158.9,4417,Sub-Saharan Africa
Swaziland,1974,6.84,50.5,501509,152.5,4786,Sub-Saharan Africa
Swaziland,1975,6.82,51.1,517024,145.8,4827,Sub-Saharan Africa
Swaziland,1976,6.79,51.7,533202,139.5,4851,Sub-Saharan Africa
Swaziland,1977,6.76,52.3,550089,133.4,4859,Sub-Saharan Africa
Swaziland,1978,6.73,53.0,567534,127.8,4842,Sub-Saharan Africa
Swaziland,1979,6.70,53.6,585327,122.4,4766,Sub-Saharan Africa
Swaziland,1980,6.66,54.3,603385,117.0,4723,Sub-Saharan Africa
Swaziland,1981,6.62,55.0,621346,111.3,4894,Sub-Saharan Africa
Swaziland,1982,6.57,55.7,639383,105.3,5031,Sub-Saharan Africa
Swaziland,1983,6.52,56.3,658564,99.1,4890,Sub-Saharan Africa
Swaziland,1984,6.46,56.9,680341,92.9,4821,Sub-Saharan Africa
Swaziland,1985,6.38,57.5,705602,86.7,4945,Sub-Saharan Africa
Swaziland,1986,6.29,58.0,734925,81.0,4943,Sub-Saharan Africa
Swaziland,1987,6.18,58.5,767579,76.0,5171,Sub-Saharan Africa
Swaziland,1988,6.05,58.9,801540,71.9,4823,Sub-Saharan Africa
Swaziland,1989,5.91,59.3,833994,68.8,4924,Sub-Saharan Africa
Swaziland,1990,5.74,59.5,862947,67.0,4844,Sub-Saharan Africa
Swaziland,1991,5.57,59.4,887467,66.7,4793,Sub-Saharan Africa
Swaziland,1992,5.39,59.1,908158,68.0,4835,Sub-Saharan Africa
Swaziland,1993,5.21,58.5,926420,71.0,4887,Sub-Saharan Africa
Swaziland,1994,5.04,57.6,944404,75.7,4909,Sub-Saharan Africa
Swaziland,1995,4.87,56.5,963591,81.1,5043,Sub-Saharan Africa
Swaziland,1996,4.71,55.1,984632,86.9,5125,Sub-Saharan Africa
Swaziland,1997,4.56,53.5,1006824,92.6,5167,Sub-Saharan Africa
Swaziland,1998,4.43,51.8,1028708,98.3,5189,Sub-Saharan Africa
Swaziland,1999,4.31,50.2,1048174,103.9,5243,Sub-Saharan Africa
Swaziland,2000,4.21,48.7,1063832,109.5,5257,Sub-Saharan Africa
Swaziland,2001,4.12,47.5,1075083,113.8,5263,Sub-Saharan Africa
Swaziland,2002,4.05,46.5,1082777,117.0,5320,Sub-Saharan Africa
Swaziland,2003,3.98,46.0,1088724,119.5,5410,Sub-Saharan Africa
Swaziland,2004,3.93,45.8,1095487,120.9,5533,Sub-Saharan Africa
Swaziland,2005,3.87,45.9,1104909,120.8,5618,Sub-Saharan Africa
Swaziland,2006,3.82,46.3,1117604,115.9,5733,Sub-Saharan Africa
Swaziland,2007,3.76,46.8,1133007,113.0,5847,Sub-Saharan Africa
Swaziland,2008,3.70,47.4,1150344,112.2,5887,Sub-Saharan Africa
Swaziland,2009,3.63,47.9,1168345,105.1,5860,Sub-Saharan Africa
Swaziland,2010,3.56,48.4,1186056,90.9,5862,Sub-Saharan Africa
Swaziland,2011,3.48,48.7,1203330,83.6,5846,Sub-Saharan Africa
Swaziland,2012,3.41,48.9,1220408,78.8,5910,Sub-Saharan Africa
Swaziland,2013,3.33,49.0,1237166,74.9,5998,Sub-Saharan Africa
Sweden,1964,2.48,73.7,7676568,17.1,18434,Europe & Central Asia
Sweden,1965,2.41,73.9,7734003,16.3,19142,Europe & Central Asia
Sweden,1966,2.36,74.1,7796427,15.5,19222,Europe & Central Asia
Sweden,1967,2.27,74.2,7862718,14.9,19709,Europe & Central Asia
Sweden,1968,2.07,74.0,7929066,14.4,20401,Europe & Central Asia
Sweden,1969,1.92,74.2,7990318,13.9,21168,Europe & Central Asia
Sweden,1970,1.92,74.7,8042839,13.4,22054,Europe & Central Asia
Sweden,1971,1.96,74.6,8084965,12.9,22277,Europe & Central Asia
Sweden,1972,1.91,74.7,8117863,12.3,22308,Europe & Central Asia
Sweden,1973,1.87,74.9,8144217,11.6,23232,Europe & Central Asia
Sweden,1974,1.88,75.0,8168135,10.9,25048,Europe & Central Asia
Sweden,1975,1.77,75.0,8192569,10.3,25353,Europe & Central Asia
Sweden,1976,1.68,75.0,8218933,9.8,25378,Europe & Central Asia
Sweden,1977,1.65,75.4,8246302,9.4,24567,Europe & Central Asia
Sweden,1978,1.60,75.5,8272581,9.0,24784,Europe & Central Asia
Sweden,1979,1.66,75.6,8294604,8.7,25827,Europe & Central Asia
Sweden,1980,1.68,75.8,8310467,8.5,26010,Europe & Central Asia
Sweden,1981,1.64,76.1,8319266,8.2,25869,Europe & Central Asia
Sweden,1982,1.63,76.4,8322909,8.0,26431,Europe & Central Asia
Sweden,1983,1.61,76.7,8325682,7.8,26808,Europe & Central Asia
Sweden,1984,1.66,76.9,8333446,7.7,27890,Europe & Central Asia
Sweden,1985,1.74,76.8,8350392,7.6,28202,Europe & Central Asia
Sweden,1986,1.80,77.0,8377422,7.5,29138,Europe & Central Asia
Sweden,1987,1.84,77.2,8413155,7.4,29889,Europe & Central Asia
Sweden,1988,1.97,77.1,8456561,7.3,30596,Europe & Central Asia
Sweden,1989,2.02,77.7,8505752,7.2,31161,Europe & Central Asia
Sweden,1990,2.14,77.7,8558829,6.9,30901,Europe & Central Asia
Sweden,1991,2.11,77.8,8616729,6.6,30340,Europe & Central Asia
Sweden,1992,2.08,78.2,8678657,6.1,29813,Europe & Central Asia
Sweden,1993,1.98,78.2,8738894,5.7,29028,Europe & Central Asia
Sweden,1994,1.88,78.9,8789976,5.2,30000,Europe & Central Asia
Sweden,1995,1.73,78.9,8826949,4.8,31044,Europe & Central Asia
Sweden,1996,1.60,79.2,8847421,4.5,31465,Europe & Central Asia
Sweden,1997,1.53,79.4,8853934,4.3,32360,Europe & Central Asia
Sweden,1998,1.52,79.5,8852650,4.2,33709,Europe & Central Asia
Sweden,1999,1.51,79.6,8852487,4.1,35208,Europe & Central Asia
Sweden,2000,1.56,79.8,8860153,4.1,36816,Europe & Central Asia
Sweden,2001,1.58,79.9,8877022,4.1,37292,Europe & Central Asia
Sweden,2002,1.67,80.0,8901831,4.0,37941,Europe & Central Asia
Sweden,2003,1.73,80.3,8935392,3.9,38702,Europe & Central Asia
Sweden,2004,1.77,80.7,8977965,3.7,40216,Europe & Central Asia
Sweden,2005,1.79,80.8,9029345,3.6,41184,Europe & Central Asia
Sweden,2006,1.87,81.0,9090707,3.4,42873,Europe & Central Asia
Sweden,2007,1.89,81.1,9161374,3.3,44005,Europe & Central Asia
Sweden,2008,1.92,81.0,9236872,3.2,43421,Europe & Central Asia
Sweden,2009,1.94,81.3,9311110,3.1,40820,Europe & Central Asia
Sweden,2010,1.99,81.4,9379687,3.1,42898,Europe & Central Asia
Sweden,2011,1.90,81.6,9440747,3.0,43709,Europe & Central Asia
Sweden,2012,1.91,81.7,9495392,3.0,43263,Europe & Central Asia
Sweden,2013,1.93,81.8,9545823,3.0,43448,Europe & Central Asia
Switzerland,1964,2.56,72.2,5729362,23.6,30886,Europe & Central Asia
Switzerland,1965,2.53,72.3,5829839,22.6,31531,Europe & Central Asia
Switzerland,1966,2.47,72.5,5916770,21.6,31983,Europe & Central Asia
Switzerland,1967,2.40,72.8,5991515,20.7,32566,Europe & Central Asia
Switzerland,1968,2.31,72.7,6056165,19.9,33324,Europe & Central Asia
Switzerland,1969,2.22,72.7,6114502,19.2,34719,Europe & Central Asia
Switzerland,1970,2.12,73.1,6169124,18.4,36582,Europe & Central Asia
Switzerland,1971,2.02,73.3,6221393,17.6,37621,Europe & Central Asia
Switzerland,1972,1.92,73.8,6269871,16.7,38478,Europe & Central Asia
Switzerland,1973,1.83,74.1,6311231,15.8,39412,Europe & Central Asia
Switzerland,1974,1.74,74.4,6340818,14.8,39874,Europe & Central Asia
Switzerland,1975,1.67,74.8,6355947,13.8,37301,Europe & Central Asia
Switzerland,1976,1.61,74.9,6355012,12.9,37189,Europe & Central Asia
Switzerland,1977,1.57,75.4,6340979,12.1,38201,Europe & Central Asia
Switzerland,1978,1.54,75.3,6321339,11.4,38264,Europe & Central Asia
Switzerland,1979,1.52,75.6,6306326,10.8,39109,Europe & Central Asia
Switzerland,1980,1.51,75.6,6303346,10.4,40692,Europe & Central Asia
Switzerland,1981,1.51,75.9,6315530,10.0,41080,Europe & Central Asia
Switzerland,1982,1.52,76.2,6341096,9.7,40226,Europe & Central Asia
Switzerland,1983,1.53,76.2,6376512,9.4,40229,Europe & Central Asia
Switzerland,1984,1.54,76.8,6415987,9.2,41269,Europe & Central Asia
Switzerland,1985,1.54,76.9,6455375,9.0,42462,Europe & Central Asia
Switzerland,1986,1.54,77.1,6493102,8.9,42899,Europe & Central Asia
Switzerland,1987,1.55,77.4,6530777,8.8,42914,Europe & Central Asia
Switzerland,1988,1.55,77.4,6571061,8.6,43895,Europe & Central Asia
Switzerland,1989,1.55,77.6,6617925,8.4,45400,Europe & Central Asia
Switzerland,1990,1.55,77.4,6673738,8.2,46600,Europe & Central Asia
Switzerland,1991,1.54,77.7,6740104,7.9,45599,Europe & Central Asia
Switzerland,1992,1.54,78.0,6814701,7.5,45080,Europe & Central Asia
Switzerland,1993,1.53,78.3,6891266,7.1,44615,Europe & Central Asia
Switzerland,1994,1.53,78.6,6961228,6.7,44823,Europe & Central Asia
Switzerland,1995,1.52,78.7,7018702,6.4,44738,Europe & Central Asia
Switzerland,1996,1.50,79.2,7060963,6.1,44809,Europe & Central Asia
Switzerland,1997,1.49,79.4,7090483,6.0,45734,Europe & Central Asia
Switzerland,1998,1.47,79.6,7112948,5.8,46942,Europe & Central Asia
Switzerland,1999,1.45,79.9,7136740,5.7,47486,Europe & Central Asia
Switzerland,2000,1.44,80.0,7167908,5.6,49083,Europe & Central Asia
Switzerland,2001,1.43,80.4,7207987,5.6,49479,Europe & Central Asia
Switzerland,2002,1.42,80.6,7254975,5.5,49177,Europe & Central Asia
Switzerland,2003,1.42,80.7,7307078,5.3,48837,Europe & Central Asia
Switzerland,2004,1.42,81.3,7361231,5.2,49882,Europe & Central Asia
Switzerland,2005,1.43,81.5,7415007,5.1,51069,Europe & Central Asia
Switzerland,2006,1.44,81.8,7468350,5.0,52786,Europe & Central Asia
Switzerland,2007,1.46,81.9,7521613,4.8,54483,Europe & Central Asia
Switzerland,2008,1.47,81.9,7573204,4.7,55020,Europe & Central Asia
Switzerland,2009,1.49,82.0,7621211,4.6,53179,Europe & Central Asia
Switzerland,2010,1.50,82.2,7664318,4.5,54183,Europe & Central Asia
Switzerland,2011,1.51,82.3,7701690,4.4,54551,Europe & Central Asia
Switzerland,2012,1.52,82.5,7733709,4.3,54573,Europe & Central Asia
Switzerland,2013,1.53,82.6,7761820,4.2,54983,Europe & Central Asia
Syria,1964,7.56,55.0,5202606,145.6,2894,Middle East & North Africa
Syria,1965,7.56,55.6,5378287,138.2,2810,Middle East & North Africa
Syria,1966,7.57,56.3,5561371,131.2,2503,Middle East & North Africa
Syria,1967,7.57,57.0,5751807,124.4,2580,Middle East & North Africa
Syria,1968,7.57,57.7,5949690,117.7,2598,Middle East & North Africa
Syria,1969,7.57,58.4,6155081,111.3,3009,Middle East & North Africa
Syria,1970,7.57,59.2,6368017,105.2,2582,Middle East & North Africa
Syria,1971,7.57,59.9,6588936,99.6,2744,Middle East & North Africa
Syria,1972,7.56,60.7,6817940,94.1,3317,Middle East & North Africa
Syria,1973,7.54,61.4,7054361,89.1,2933,Middle East & North Africa
Syria,1974,7.51,62.1,7297254,84.3,3521,Middle East & North Africa
Syria,1975,7.47,62.8,7546139,79.8,4071,Middle East & North Africa
Syria,1976,7.42,63.4,7800152,75.6,4372,Middle East & North Africa
Syria,1977,7.36,64.0,8059995,71.6,4178,Middle East & North Africa
Syria,1978,7.29,64.7,8328592,67.8,4398,Middle East & North Africa
Syria,1979,7.20,65.2,8609920,64.2,4411,Middle East & North Africa
Syria,1980,7.09,65.8,8906543,60.8,4777,Middle East & North Africa
Syria,1981,6.98,66.3,9219690,57.7,5055,Middle East & North Africa
Syria,1982,6.84,66.9,9547693,54.7,4987,Middle East & North Africa
Syria,1983,6.70,67.4,9886629,52.0,4886,Middle East & North Africa
Syria,1984,6.53,67.8,10230958,49.4,4531,Middle East & North Africa
Syria,1985,6.36,68.3,10576592,47.0,4653,Middle East & North Africa
Syria,1986,6.17,68.7,10921760,44.8,4284,Middle East & North Africa
Syria,1987,5.96,69.1,11267240,42.7,4234,Middle East & North Africa
Syria,1988,5.75,69.5,11614542,40.7,4654,Middle East & North Africa
Syria,1989,5.53,69.9,11966274,38.9,3749,Middle East & North Africa
Syria,1990,5.31,70.3,12324116,37.2,3809,Middle East & North Africa
Syria,1991,5.11,70.6,12690183,35.5,3991,Middle East & North Africa
Syria,1992,4.93,70.9,13063423,33.9,4399,Middle East & North Africa
Syria,1993,4.76,71.3,13438799,32.4,4498,Middle East & North Africa
Syria,1994,4.62,71.6,13809349,30.9,4693,Middle East & North Africa
Syria,1995,4.50,71.9,14171130,29.5,4894,Middle East & North Africa
Syria,1996,4.39,72.2,14518843,28.1,5246,Middle East & North Africa
Syria,1997,4.28,72.5,14856464,26.8,5385,Middle East & North Africa
Syria,1998,4.18,72.8,15200324,25.6,5620,Middle East & North Africa
Syria,1999,4.07,73.0,15572833,24.4,5291,Middle East & North Africa
Syria,2000,3.96,73.3,15988534,23.4,5188,Middle East & North Africa
Syria,2001,3.84,73.6,16454926,22.3,5232,Middle East & North Africa
Syria,2002,3.72,73.9,16962918,21.4,5474,Middle East & North Africa
Syria,2003,3.61,74.1,17490104,20.5,5341,Middle East & North Africa
Syria,2004,3.50,74.4,18004797,19.6,5546,Middle East & North Africa
Syria,2005,3.40,74.6,18484122,18.8,5738,Middle East & North Africa
Syria,2006,3.31,74.8,18920727,18.0,5888,Middle East & North Africa
Syria,2007,3.24,74.9,19321300,17.3,6094,Middle East & North Africa
Syria,2008,3.17,74.9,19694259,16.5,6246,Middle East & North Africa
Syria,2009,3.12,74.8,20053743,15.9,6497,Middle East & North Africa
Syria,2010,3.08,74.7,20410606,15.3,6603,Middle East & North Africa
Syria,2011,3.04,74.2,20766037,15.0,6358,Middle East & North Africa
Syria,2012,3.00,72.0,21117690,16.0,6432,Middle East & North Africa
Syria,2013,2.96,71.0,21468962,15.3,5464,Middle East & North Africa
Taiwan,1964,5.13,66.7,12631000,,3407,East Asia & Pacific
Taiwan,1965,4.97,67.4,12978000,,3571,East Asia & Pacific
Taiwan,1966,4.82,67.4,13321000,,3836,East Asia & Pacific
Taiwan,1967,4.60,67.5,13649000,,4146,East Asia & Pacific
Taiwan,1968,4.38,67.6,13962000,,4461,East Asia & Pacific
Taiwan,1969,4.15,68.6,14282000,,4772,East Asia & Pacific
Taiwan,1970,3.93,68.7,14598000,,5144,East Asia & Pacific
Taiwan,1971,3.71,69.1,14918000,,5758,East Asia & Pacific
Taiwan,1972,3.59,69.4,15226000,,6532,East Asia & Pacific
Taiwan,1973,3.46,69.4,15526000,,7144,East Asia & Pacific
Taiwan,1974,3.34,69.8,15824000,,6758,East Asia & Pacific
Taiwan,1975,3.21,70.0,16122000,,7073,East Asia & Pacific
Taiwan,1976,3.09,70.4,16450000,,8183,East Asia & Pacific
Taiwan,1977,2.90,70.6,16785000,,8947,East Asia & Pacific
Taiwan,1978,2.72,71.1,17112000,,9924,East Asia & Pacific
Taiwan,1979,2.67,71.3,17450000,,10400,East Asia & Pacific
Taiwan,1980,2.52,71.5,17848000,,10661,East Asia & Pacific
Taiwan,1981,2.46,71.6,18177000,,11192,East Asia & Pacific
Taiwan,1982,2.32,72.1,18501000,,11535,East Asia & Pacific
Taiwan,1983,2.17,72.1,18803000,,12536,East Asia & Pacific
Taiwan,1984,2.06,72.8,19083000,,13643,East Asia & Pacific
Taiwan,1985,1.88,72.9,19337000,,14014,East Asia & Pacific
Taiwan,1986,1.68,73.1,19556000,,16104,East Asia & Pacific
Taiwan,1987,1.70,73.4,19758000,,17578,East Asia & Pacific
Taiwan,1988,1.86,73.2,19976000,,17921,East Asia & Pacific
Taiwan,1989,1.68,73.5,20208000,,19433,East Asia & Pacific
Taiwan,1990,1.81,73.8,20278000,,20432,East Asia & Pacific
Taiwan,1991,1.72,74.2,20492000,,21996,East Asia & Pacific
Taiwan,1992,1.73,74.2,20687000,,23207,East Asia & Pacific
Taiwan,1993,1.76,74.5,20886000,,24595,East Asia & Pacific
Taiwan,1994,1.76,74.7,21093000,,26091,East Asia & Pacific
Taiwan,1995,1.78,74.5,21290000,,27307,East Asia & Pacific
Taiwan,1996,1.76,74.7,21458000,,28866,East Asia & Pacific
Taiwan,1997,1.77,75.2,21639000,,30613,East Asia & Pacific
Taiwan,1998,1.47,75.4,21834000,,31879,East Asia & Pacific
Taiwan,1999,1.56,75.5,22008000,,32852,East Asia & Pacific
Taiwan,2000,1.68,76.0,22183000,,34205,East Asia & Pacific
Taiwan,2001,1.40,76.4,22336000,,32912,East Asia & Pacific
Taiwan,2002,1.34,76.9,22451000,,34259,East Asia & Pacific
Taiwan,2003,1.24,77.1,22543000,,34840,East Asia & Pacific
Taiwan,2004,1.18,77.2,22622000,,36032,East Asia & Pacific
Taiwan,2005,1.12,77.2,22701000,,36825,East Asia & Pacific
Taiwan,2006,1.12,77.9,22782000,,37661,East Asia & Pacific
Taiwan,2007,1.10,78.1,22859000,,38761,East Asia & Pacific
Taiwan,2008,1.05,78.3,22921000,,36526,East Asia & Pacific
Taiwan,2009,1.03,78.8,22974000,,36491,East Asia & Pacific
Taiwan,2010,0.90,79.2,23025000,,39085,East Asia & Pacific
Taiwan,2011,1.07,79.2,23072000,,39059,East Asia & Pacific
Taiwan,2012,1.27,79.5,23114000,,39482,East Asia & Pacific
Taiwan,2013,1.07,79.8,23151000,,40214,East Asia & Pacific
Tajikistan,1964,6.43,57.8,2424189,172.6,3769,Europe & Central Asia
Tajikistan,1965,6.51,58.3,2512493,170.0,3930,Europe & Central Asia
Tajikistan,1966,6.60,58.7,2598074,167.4,4070,Europe & Central Asia
Tajikistan,1967,6.69,59.1,2681780,164.9,4200,Europe & Central Asia
Tajikistan,1968,6.78,59.4,2765317,162.4,4398,Europe & Central Asia
Tajikistan,1969,6.84,59.8,2851284,160.0,4413,Europe & Central Asia
Tajikistan,1970,6.88,60.1,2941501,157.5,4703,Europe & Central Asia
Tajikistan,1971,6.87,60.4,3036693,155.2,4776,Europe & Central Asia
Tajikistan,1972,6.81,60.7,3136061,152.8,4750,Europe & Central Asia
Tajikistan,1973,6.71,61.0,3238090,148.2,5095,Europe & Central Asia
Tajikistan,1974,6.57,61.2,3340561,143.4,5053,Europe & Central Asia
Tajikistan,1975,6.40,61.4,3441990,139.4,4883,Europe & Central Asia
Tajikistan,1976,6.22,61.6,3541938,136.0,4928,Europe & Central Asia
Tajikistan,1977,6.04,61.8,3641296,133.5,4864,Europe & Central Asia
Tajikistan,1978,5.89,62.0,3741547,131.8,4809,Europe & Central Asia
Tajikistan,1979,5.76,62.2,3844809,130.8,4617,Europe & Central Asia
Tajikistan,1980,5.66,62.4,3952691,130.5,4461,Europe & Central Asia
Tajikistan,1981,5.60,62.6,4064671,130.4,4344,Europe & Central Asia
Tajikistan,1982,5.56,62.8,4180321,129.9,4294,Europe & Central Asia
Tajikistan,1983,5.53,63.0,4301334,128.5,4274,Europe & Central Asia
Tajikistan,1984,5.51,63.2,4429847,126.1,4172,Europe & Central Asia
Tajikistan,1985,5.49,63.4,4566786,122.6,4059,Europe & Central Asia
Tajikistan,1986,5.45,63.5,4713454,118.3,4075,Europe & Central Asia
Tajikistan,1987,5.41,63.5,4867754,113.6,3981,Europe & Central Asia
Tajikistan,1988,5.35,63.4,5023022,109.9,3924,Europe & Central Asia
Tajikistan,1989,5.27,63.2,5170285,108.1,3855,Europe & Central Asia
Tajikistan,1990,5.18,62.9,5303152,108.4,3635,Europe & Central Asia
Tajikistan,1991,5.07,62.7,5418785,111.2,3302,Europe & Central Asia
Tajikistan,1992,4.95,62.4,5519021,115.7,2300,Europe & Central Asia
Tajikistan,1993,4.83,62.3,5607922,119.9,1891,Europe & Central Asia
Tajikistan,1994,4.71,62.2,5691845,121.4,1465,Europe & Central Asia
Tajikistan,1995,4.59,62.3,5775404,119.8,1266,Europe & Central Asia
Tajikistan,1996,4.46,62.5,5860334,116.2,1040,Europe & Central Asia
Tajikistan,1997,4.33,62.7,5945181,111.3,1045,Europe & Central Asia
Tajikistan,1998,4.20,63.0,6027676,105.6,1086,Europe & Central Asia
Tajikistan,1999,4.08,63.3,6104268,99.4,1111,Europe & Central Asia
Tajikistan,2000,3.95,63.6,6172807,93.0,1186,Europe & Central Asia
Tajikistan,2001,3.85,63.9,6232587,86.6,1285,Europe & Central Asia
Tajikistan,2002,3.76,64.3,6285809,80.4,1398,Europe & Central Asia
Tajikistan,2003,3.70,64.7,6336724,74.6,1522,Europe & Central Asia
Tajikistan,2004,3.65,65.1,6391120,69.5,1645,Europe & Central Asia
Tajikistan,2005,3.64,65.4,6453240,65.2,1719,Europe & Central Asia
Tajikistan,2006,3.64,65.8,6524634,61.5,1800,Europe & Central Asia
Tajikistan,2007,3.67,66.1,6604426,58.6,1898,Europe & Central Asia
Tajikistan,2008,3.70,66.4,6691416,56.2,2001,Europe & Central Asia
Tajikistan,2009,3.74,66.6,6783390,54.3,2029,Europe & Central Asia
Tajikistan,2010,3.78,66.8,6878637,52.6,2110,Europe & Central Asia
Tajikistan,2011,3.81,67.0,6976958,50.9,2212,Europe & Central Asia
Tajikistan,2012,3.82,67.1,7078755,49.3,2320,Europe & Central Asia
Tajikistan,2013,3.82,67.2,7183529,47.8,2432,Europe & Central Asia
Tanzania,1964,6.80,44.7,11338515,233.9,1176,Sub-Saharan Africa
Tanzania,1965,6.80,45.0,11682835,230.9,1189,Sub-Saharan Africa
Tanzania,1966,6.80,45.3,12038154,227.5,1307,Sub-Saharan Africa
Tanzania,1967,6.79,45.7,12405300,224.1,1326,Sub-Saharan Africa
Tanzania,1968,6.79,46.0,12786751,220.6,1360,Sub-Saharan Africa
Tanzania,1969,6.78,46.3,13185749,217.1,1349,Sub-Saharan Africa
Tanzania,1970,6.77,46.7,13604523,213.8,1391,Sub-Saharan Africa
Tanzania,1971,6.77,47.1,14044480,210.3,1412,Sub-Saharan Africa
Tanzania,1972,6.76,47.5,14504837,206.5,1465,Sub-Saharan Africa
Tanzania,1973,6.76,48.0,14982938,202.7,1470,Sub-Saharan Africa
Tanzania,1974,6.76,48.5,15474884,198.7,1464,Sub-Saharan Africa
Tanzania,1975,6.75,48.9,15977990,194.5,1503,Sub-Saharan Africa
Tanzania,1976,6.74,49.3,16491445,190.3,1571,Sub-Saharan Africa
Tanzania,1977,6.73,49.7,17016577,186.1,1574,Sub-Saharan Africa
Tanzania,1978,6.71,50.0,17555450,182.2,1579,Sub-Saharan Africa
Tanzania,1979,6.69,50.3,18111097,179.1,1559,Sub-Saharan Africa
Tanzania,1980,6.65,50.5,18685789,177.5,1534,Sub-Saharan Africa
Tanzania,1981,6.62,50.7,19281182,176.5,1479,Sub-Saharan Africa
Tanzania,1982,6.58,50.9,19897071,176.2,1461,Sub-Saharan Africa
Tanzania,1983,6.54,51.0,20531760,176.1,1419,Sub-Saharan Africa
Tanzania,1984,6.50,51.1,21182600,175.7,1418,Sub-Saharan Africa
Tanzania,1985,6.47,51.2,21848290,174.8,1379,Sub-Saharan Africa
Tanzania,1986,6.42,51.2,22525148,173.3,1389,Sub-Saharan Africa
Tanzania,1987,6.38,51.2,23215060,171.0,1420,Sub-Saharan Africa
Tanzania,1988,6.33,51.0,23928658,168.4,1442,Sub-Saharan Africa
Tanzania,1989,6.27,50.8,24680404,165.9,1454,Sub-Saharan Africa
Tanzania,1990,6.21,50.5,25478979,163.6,1471,Sub-Saharan Africa
Tanzania,1991,6.15,50.2,26331511,161.7,1453,Sub-Saharan Africa
Tanzania,1992,6.08,49.9,27230502,160.0,1413,Sub-Saharan Africa
Tanzania,1993,6.01,49.6,28152305,158.3,1384,Sub-Saharan Africa
Tanzania,1994,5.95,49.3,29064223,156.4,1362,Sub-Saharan Africa
Tanzania,1995,5.88,49.2,29943732,154.2,1369,Sub-Saharan Africa
